일시,도_num,연도,PC1,PC2,PC3,PC4,품종명,도,마켓명,가격
2018-06-15,2,2018,-259.9997207405615,-1.4743363236813178,-0.3456288345336709,-0.2610782754386853,토마토(10kg),인천광역시,가락도매,19000.0
2018-06-15,3,2018,-258.9996233342233,-1.708880659439957,-0.0004346302003069767,-1.2103261052692909,토마토(10kg),서울특별시,가락도매,19000.0
2018-06-15,4,2018,-257.99977106506196,-2.183969348878176,0.08282380511675516,0.7537285696793463,토마토(10kg),경상북도,북부도매,20000.0
2018-06-15,5,2018,-256.99966977980876,-2.5865382792961746,0.7551721068011782,-0.5007908628241328,토마토(10kg),충청북도,오정도매,16000.0
2018-06-15,6,2018,-255.9998304160428,-2.4126023834486023,1.1925984104763294,-0.2097123556044238,토마토(10kg),충청남도,오정도매,16000.0
2018-06-15,7,2018,-254.9997315869401,-2.5820557670162048,1.480134526102487,-0.7215094526077075,토마토(10kg),대전광역시,오정도매,16000.0
2018-06-15,8,2018,-254.00013685035088,-1.2583986887564291,1.7712291670613662,-0.25810556146495456,토마토(10kg),전라북도,각화도매,20000.0
2018-06-15,9,2018,-252.999566428801,-2.8801217443204994,0.3299017692291508,0.19222749178445936,토마토(10kg),대구광역시,북부도매,20000.0
2018-06-15,10,2018,-251.99972656777393,-1.8385254838942533,-0.4730506523241424,0.08040182345842116,토마토(10kg),울산광역시,엄궁도매,19000.0
2018-06-15,11,2018,-250.9998159223495,-2.2319428265635053,0.896538365351542,0.09047087015405217,토마토(10kg),경상남도,엄궁도매,19000.0
2018-06-15,12,2018,-250.00008596842736,-0.6884128218129103,0.937799598956366,0.12275400851616503,토마토(10kg),광주광역시,각화도매,20000.0
2018-06-15,13,2018,-248.99984947708174,-1.8647111845103486,0.8534002019407511,-0.6232687665398852,토마토(10kg),부산광역시,엄궁도매,19000.0
2018-06-15,14,2018,-247.99999091794874,-1.4446328418530143,1.0757041238191776,-0.34659948313000427,토마토(10kg),전라남도,각화도매,20000.0
2018-06-16,0,2018,-246.99963079447647,-2.5213562600577024,0.8070439576852904,-0.34939985358613085,토마토(10kg),강원도,가락도매,19000.0
2018-06-16,1,2018,-245.99987450794467,-1.5982026758433399,1.390163426781773,-1.0726012190359921,토마토(10kg),경기도,가락도매,19000.0
