일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),가격
2018-08-24,7,2018,0.0028245298841631243,0.32323527075498065,0.02339479020536399,0.008355918160330707,15.479224028677692,7.487361175906901,3.0871226551226547,20866.666666666668
2018-08-25,7,2018,0.003221632214700911,0.4147195469267192,0.03682935469741709,0.012966155661275588,27.389707343253477,14.181158514167004,2.807227994227994,21266.666666666664
2018-08-26,7,2018,0.0031279510696944676,0.37885985316239723,0.025129341106604017,0.011758872370371829,18.873711942289724,10.162450197568853,1.661744588744589,21666.666666666664
2018-08-27,7,2018,0.002989474808751268,0.380888657466207,0.011846515487033181,0.014679582859436631,14.853494050462105,7.335199765147199,0.9535526695526695,22066.666666666668
2018-08-28,7,2018,0.003314547545152674,0.3707983790797368,0.013045639041856122,0.013290620479290293,19.379568128002155,9.595914239812624,3.5194891774891777,24200.0
2018-08-29,7,2018,0.0034818452379209177,0.31536784953075936,0.013165774474151742,0.010033360312070605,21.02862270343241,10.773133170289299,6.0624126984126985,25466.666666666668
2018-08-30,7,2018,0.0030402627216756994,0.3303780367176544,0.01783013720907398,0.010969453453812675,19.113897686627006,10.212242168257653,4.090189033189033,26333.333333333332
2018-08-31,7,2018,0.0032015461850432195,0.3838300416527545,0.02267380882865513,0.01386118429413327,19.55076450176388,11.064249655931757,3.462212121212121,27733.333333333332
2018-09-01,7,2018,0.0028824983581379102,0.38054885346932216,0.027398775395000508,0.011416679443912742,21.252403726676317,11.612758700477116,6.843346320346319,29044.444444444438
2018-09-02,7,2018,0.0028469667375684,0.33561810889148574,0.02711983900330532,0.008750642948444172,17.96077682392802,8.493779156811868,5.049382395382395,30355.555555555562
2018-09-03,7,2018,0.0030346498400309844,0.3814590659041173,0.01744649507953163,0.013344398753118028,19.901951114379308,11.027530431865351,0.8155036075036075,31666.666666666668
