품종명,도,마켓명,연도,날짜,가격,월,일,연월,일시
토마토(10kg),광주광역시,각화도매,2014,04/02,31000,04,02,2014-04,2014-04-02
토마토(10kg),광주광역시,각화도매,2014,04/03,31000,04,03,2014-04,2014-04-03
토마토(10kg),광주광역시,각화도매,2014,04/04,31000,04,04,2014-04,2014-04-04
토마토(10kg),광주광역시,각화도매,2014,04/07,31000,04,07,2014-04,2014-04-07
토마토(10kg),광주광역시,각화도매,2014,04/08,31000,04,08,2014-04,2014-04-08
토마토(10kg),광주광역시,각화도매,2014,04/09,35000,04,09,2014-04,2014-04-09
토마토(10kg),광주광역시,각화도매,2014,04/10,35000,04,10,2014-04,2014-04-10
토마토(10kg),광주광역시,각화도매,2014,04/11,35000,04,11,2014-04,2014-04-11
토마토(10kg),광주광역시,각화도매,2014,04/14,35000,04,14,2014-04,2014-04-14
토마토(10kg),광주광역시,각화도매,2014,04/15,35000,04,15,2014-04,2014-04-15
토마토(10kg),광주광역시,각화도매,2014,04/16,35000,04,16,2014-04,2014-04-16
토마토(10kg),광주광역시,각화도매,2014,04/17,35000,04,17,2014-04,2014-04-17
토마토(10kg),광주광역시,각화도매,2014,04/18,35000,04,18,2014-04,2014-04-18
토마토(10kg),광주광역시,각화도매,2014,04/21,35000,04,21,2014-04,2014-04-21
토마토(10kg),광주광역시,각화도매,2014,04/22,35000,04,22,2014-04,2014-04-22
토마토(10kg),광주광역시,각화도매,2014,04/23,35000,04,23,2014-04,2014-04-23
토마토(10kg),광주광역시,각화도매,2014,04/24,35000,04,24,2014-04,2014-04-24
토마토(10kg),광주광역시,각화도매,2014,04/25,35000,04,25,2014-04,2014-04-25
토마토(10kg),광주광역시,각화도매,2014,04/28,35000,04,28,2014-04,2014-04-28
토마토(10kg),광주광역시,각화도매,2014,04/29,35000,04,29,2014-04,2014-04-29
토마토(10kg),광주광역시,각화도매,2014,04/30,35000,04,30,2014-04,2014-04-30
토마토(10kg),광주광역시,각화도매,2014,05/02,35000,05,02,2014-05,2014-05-02
토마토(10kg),광주광역시,각화도매,2014,05/07,27000,05,07,2014-05,2014-05-07
토마토(10kg),광주광역시,각화도매,2014,05/08,27000,05,08,2014-05,2014-05-08
토마토(10kg),광주광역시,각화도매,2014,05/09,25000,05,09,2014-05,2014-05-09
토마토(10kg),광주광역시,각화도매,2014,05/12,25000,05,12,2014-05,2014-05-12
토마토(10kg),광주광역시,각화도매,2014,05/13,25000,05,13,2014-05,2014-05-13
토마토(10kg),광주광역시,각화도매,2014,05/14,25000,05,14,2014-05,2014-05-14
토마토(10kg),광주광역시,각화도매,2014,05/15,25000,05,15,2014-05,2014-05-15
토마토(10kg),광주광역시,각화도매,2014,05/16,25000,05,16,2014-05,2014-05-16
토마토(10kg),광주광역시,각화도매,2014,05/19,22000,05,19,2014-05,2014-05-19
토마토(10kg),광주광역시,각화도매,2014,05/20,22000,05,20,2014-05,2014-05-20
토마토(10kg),광주광역시,각화도매,2014,05/21,22000,05,21,2014-05,2014-05-21
토마토(10kg),광주광역시,각화도매,2014,05/22,22000,05,22,2014-05,2014-05-22
토마토(10kg),광주광역시,각화도매,2014,05/23,22000,05,23,2014-05,2014-05-23
토마토(10kg),광주광역시,각화도매,2014,05/26,17000,05,26,2014-05,2014-05-26
토마토(10kg),광주광역시,각화도매,2014,05/27,17000,05,27,2014-05,2014-05-27
토마토(10kg),광주광역시,각화도매,2014,05/28,17000,05,28,2014-05,2014-05-28
토마토(10kg),광주광역시,각화도매,2014,05/29,17000,05,29,2014-05,2014-05-29
토마토(10kg),광주광역시,각화도매,2014,05/30,17000,05,30,2014-05,2014-05-30
토마토(10kg),광주광역시,각화도매,2014,06/02,17000,06,02,2014-06,2014-06-02
토마토(10kg),광주광역시,각화도매,2014,06/03,17000,06,03,2014-06,2014-06-03
토마토(10kg),광주광역시,각화도매,2014,06/05,17000,06,05,2014-06,2014-06-05
토마토(10kg),광주광역시,각화도매,2014,06/09,17000,06,09,2014-06,2014-06-09
토마토(10kg),광주광역시,각화도매,2014,06/10,17000,06,10,2014-06,2014-06-10
토마토(10kg),광주광역시,각화도매,2014,06/11,17000,06,11,2014-06,2014-06-11
토마토(10kg),광주광역시,각화도매,2014,06/12,17000,06,12,2014-06,2014-06-12
토마토(10kg),광주광역시,각화도매,2014,06/13,17000,06,13,2014-06,2014-06-13
토마토(10kg),광주광역시,각화도매,2014,06/16,15000,06,16,2014-06,2014-06-16
토마토(10kg),광주광역시,각화도매,2014,06/17,15000,06,17,2014-06,2014-06-17
토마토(10kg),광주광역시,각화도매,2014,06/18,15000,06,18,2014-06,2014-06-18
토마토(10kg),광주광역시,각화도매,2014,06/19,14000,06,19,2014-06,2014-06-19
토마토(10kg),광주광역시,각화도매,2014,06/20,14000,06,20,2014-06,2014-06-20
토마토(10kg),광주광역시,각화도매,2014,06/23,13000,06,23,2014-06,2014-06-23
토마토(10kg),광주광역시,각화도매,2014,06/24,14000,06,24,2014-06,2014-06-24
토마토(10kg),광주광역시,각화도매,2014,06/25,14000,06,25,2014-06,2014-06-25
토마토(10kg),광주광역시,각화도매,2014,06/26,14000,06,26,2014-06,2014-06-26
토마토(10kg),광주광역시,각화도매,2014,06/27,13000,06,27,2014-06,2014-06-27
토마토(10kg),광주광역시,각화도매,2014,06/30,15000,06,30,2014-06,2014-06-30
토마토(10kg),광주광역시,각화도매,2014,07/01,15000,07,01,2014-07,2014-07-01
토마토(10kg),광주광역시,각화도매,2014,07/02,15000,07,02,2014-07,2014-07-02
토마토(10kg),광주광역시,각화도매,2014,07/03,15000,07,03,2014-07,2014-07-03
토마토(10kg),광주광역시,각화도매,2014,07/04,15000,07,04,2014-07,2014-07-04
토마토(10kg),광주광역시,각화도매,2014,07/07,15000,07,07,2014-07,2014-07-07
토마토(10kg),광주광역시,각화도매,2014,07/08,15000,07,08,2014-07,2014-07-08
토마토(10kg),광주광역시,각화도매,2014,07/09,15000,07,09,2014-07,2014-07-09
토마토(10kg),광주광역시,각화도매,2014,07/10,15000,07,10,2014-07,2014-07-10
토마토(10kg),광주광역시,각화도매,2014,07/11,15000,07,11,2014-07,2014-07-11
토마토(10kg),광주광역시,각화도매,2014,07/14,15000,07,14,2014-07,2014-07-14
토마토(10kg),광주광역시,각화도매,2014,07/15,17000,07,15,2014-07,2014-07-15
토마토(10kg),광주광역시,각화도매,2014,07/16,17000,07,16,2014-07,2014-07-16
토마토(10kg),광주광역시,각화도매,2014,07/17,17000,07,17,2014-07,2014-07-17
토마토(10kg),광주광역시,각화도매,2014,07/18,17000,07,18,2014-07,2014-07-18
토마토(10kg),광주광역시,각화도매,2014,07/21,16000,07,21,2014-07,2014-07-21
토마토(10kg),광주광역시,각화도매,2014,07/22,16000,07,22,2014-07,2014-07-22
토마토(10kg),광주광역시,각화도매,2014,07/23,15000,07,23,2014-07,2014-07-23
토마토(10kg),광주광역시,각화도매,2014,07/24,15000,07,24,2014-07,2014-07-24
토마토(10kg),광주광역시,각화도매,2014,07/25,13000,07,25,2014-07,2014-07-25
토마토(10kg),광주광역시,각화도매,2014,07/28,14000,07,28,2014-07,2014-07-28
토마토(10kg),광주광역시,각화도매,2014,07/29,14000,07,29,2014-07,2014-07-29
토마토(10kg),광주광역시,각화도매,2014,07/30,14000,07,30,2014-07,2014-07-30
토마토(10kg),광주광역시,각화도매,2014,07/31,14000,07,31,2014-07,2014-07-31
토마토(10kg),광주광역시,각화도매,2014,08/04,14000,08,04,2014-08,2014-08-04
토마토(10kg),광주광역시,각화도매,2014,08/05,14000,08,05,2014-08,2014-08-05
토마토(10kg),광주광역시,각화도매,2014,08/06,14000,08,06,2014-08,2014-08-06
토마토(10kg),광주광역시,각화도매,2014,08/07,14000,08,07,2014-08,2014-08-07
토마토(10kg),광주광역시,각화도매,2014,08/08,14000,08,08,2014-08,2014-08-08
토마토(10kg),광주광역시,각화도매,2014,08/11,14000,08,11,2014-08,2014-08-11
토마토(10kg),광주광역시,각화도매,2014,08/12,14000,08,12,2014-08,2014-08-12
토마토(10kg),광주광역시,각화도매,2014,08/13,14000,08,13,2014-08,2014-08-13
토마토(10kg),광주광역시,각화도매,2014,08/14,14000,08,14,2014-08,2014-08-14
토마토(10kg),광주광역시,각화도매,2014,08/18,16000,08,18,2014-08,2014-08-18
토마토(10kg),광주광역시,각화도매,2014,08/19,16000,08,19,2014-08,2014-08-19
토마토(10kg),광주광역시,각화도매,2014,08/20,17000,08,20,2014-08,2014-08-20
토마토(10kg),광주광역시,각화도매,2014,08/21,17000,08,21,2014-08,2014-08-21
토마토(10kg),광주광역시,각화도매,2014,08/22,17000,08,22,2014-08,2014-08-22
토마토(10kg),광주광역시,각화도매,2014,08/25,17000,08,25,2014-08,2014-08-25
토마토(10kg),광주광역시,각화도매,2014,08/26,17000,08,26,2014-08,2014-08-26
토마토(10kg),광주광역시,각화도매,2014,08/27,17000,08,27,2014-08,2014-08-27
토마토(10kg),광주광역시,각화도매,2014,08/28,17000,08,28,2014-08,2014-08-28
토마토(10kg),광주광역시,각화도매,2014,08/29,17000,08,29,2014-08,2014-08-29
토마토(10kg),광주광역시,각화도매,2014,09/01,19000,09,01,2014-09,2014-09-01
토마토(10kg),광주광역시,각화도매,2014,09/02,19000,09,02,2014-09,2014-09-02
토마토(10kg),광주광역시,각화도매,2014,09/03,19000,09,03,2014-09,2014-09-03
토마토(10kg),광주광역시,각화도매,2014,09/04,18000,09,04,2014-09,2014-09-04
토마토(10kg),광주광역시,각화도매,2014,09/05,18000,09,05,2014-09,2014-09-05
토마토(10kg),광주광역시,각화도매,2014,09/11,18000,09,11,2014-09,2014-09-11
토마토(10kg),광주광역시,각화도매,2014,09/12,18000,09,12,2014-09,2014-09-12
토마토(10kg),광주광역시,각화도매,2014,09/15,18000,09,15,2014-09,2014-09-15
토마토(10kg),광주광역시,각화도매,2014,09/17,18000,09,17,2014-09,2014-09-17
토마토(10kg),광주광역시,각화도매,2014,09/18,18000,09,18,2014-09,2014-09-18
토마토(10kg),광주광역시,각화도매,2014,09/19,26000,09,19,2014-09,2014-09-19
토마토(10kg),광주광역시,각화도매,2014,09/22,30000,09,22,2014-09,2014-09-22
토마토(10kg),광주광역시,각화도매,2014,09/23,30000,09,23,2014-09,2014-09-23
토마토(10kg),광주광역시,각화도매,2014,09/24,30000,09,24,2014-09,2014-09-24
토마토(10kg),광주광역시,각화도매,2014,09/25,35000,09,25,2014-09,2014-09-25
토마토(10kg),광주광역시,각화도매,2014,09/26,38000,09,26,2014-09,2014-09-26
토마토(10kg),광주광역시,각화도매,2014,09/29,38000,09,29,2014-09,2014-09-29
토마토(10kg),광주광역시,각화도매,2014,09/30,38000,09,30,2014-09,2014-09-30
토마토(10kg),광주광역시,각화도매,2014,10/01,32000,10,01,2014-10,2014-10-01
토마토(10kg),광주광역시,각화도매,2014,10/02,27000,10,02,2014-10,2014-10-02
토마토(10kg),광주광역시,각화도매,2014,10/06,27000,10,06,2014-10,2014-10-06
토마토(10kg),광주광역시,각화도매,2014,10/07,26000,10,07,2014-10,2014-10-07
토마토(10kg),광주광역시,각화도매,2014,10/08,26000,10,08,2014-10,2014-10-08
토마토(10kg),광주광역시,각화도매,2014,10/10,26000,10,10,2014-10,2014-10-10
토마토(10kg),광주광역시,각화도매,2014,10/13,26000,10,13,2014-10,2014-10-13
토마토(10kg),광주광역시,각화도매,2014,10/14,26000,10,14,2014-10,2014-10-14
토마토(10kg),광주광역시,각화도매,2014,10/15,26000,10,15,2014-10,2014-10-15
토마토(10kg),광주광역시,각화도매,2014,10/16,26000,10,16,2014-10,2014-10-16
토마토(10kg),광주광역시,각화도매,2014,10/17,26000,10,17,2014-10,2014-10-17
토마토(10kg),광주광역시,각화도매,2014,10/20,30000,10,20,2014-10,2014-10-20
토마토(10kg),광주광역시,각화도매,2014,10/21,30000,10,21,2014-10,2014-10-21
토마토(10kg),광주광역시,각화도매,2014,10/22,30000,10,22,2014-10,2014-10-22
토마토(10kg),광주광역시,각화도매,2014,10/23,30000,10,23,2014-10,2014-10-23
토마토(10kg),광주광역시,각화도매,2014,10/24,30000,10,24,2014-10,2014-10-24
토마토(10kg),광주광역시,각화도매,2014,10/27,24000,10,27,2014-10,2014-10-27
토마토(10kg),광주광역시,각화도매,2014,10/28,21000,10,28,2014-10,2014-10-28
토마토(10kg),광주광역시,각화도매,2014,10/29,21000,10,29,2014-10,2014-10-29
토마토(10kg),광주광역시,각화도매,2014,10/30,20000,10,30,2014-10,2014-10-30
토마토(10kg),광주광역시,각화도매,2014,10/31,20000,10,31,2014-10,2014-10-31
토마토(10kg),광주광역시,각화도매,2014,11/03,16000,11,03,2014-11,2014-11-03
토마토(10kg),광주광역시,각화도매,2014,11/04,16000,11,04,2014-11,2014-11-04
토마토(10kg),광주광역시,각화도매,2014,11/05,15000,11,05,2014-11,2014-11-05
토마토(10kg),광주광역시,각화도매,2014,11/06,15000,11,06,2014-11,2014-11-06
토마토(10kg),광주광역시,각화도매,2014,11/07,15000,11,07,2014-11,2014-11-07
토마토(10kg),광주광역시,각화도매,2014,11/10,15000,11,10,2014-11,2014-11-10
토마토(10kg),광주광역시,각화도매,2014,11/11,15000,11,11,2014-11,2014-11-11
토마토(10kg),광주광역시,각화도매,2014,11/12,15000,11,12,2014-11,2014-11-12
토마토(10kg),광주광역시,각화도매,2014,11/13,18000,11,13,2014-11,2014-11-13
토마토(10kg),광주광역시,각화도매,2014,11/14,18000,11,14,2014-11,2014-11-14
토마토(10kg),광주광역시,각화도매,2014,11/17,18000,11,17,2014-11,2014-11-17
토마토(10kg),광주광역시,각화도매,2014,11/18,18000,11,18,2014-11,2014-11-18
토마토(10kg),광주광역시,각화도매,2014,11/19,18000,11,19,2014-11,2014-11-19
토마토(10kg),광주광역시,각화도매,2014,11/20,18000,11,20,2014-11,2014-11-20
토마토(10kg),광주광역시,각화도매,2014,11/21,23000,11,21,2014-11,2014-11-21
토마토(10kg),광주광역시,각화도매,2014,11/24,23000,11,24,2014-11,2014-11-24
토마토(10kg),광주광역시,각화도매,2014,11/25,21000,11,25,2014-11,2014-11-25
토마토(10kg),광주광역시,각화도매,2014,11/26,21000,11,26,2014-11,2014-11-26
토마토(10kg),광주광역시,각화도매,2014,11/27,21000,11,27,2014-11,2014-11-27
토마토(10kg),광주광역시,각화도매,2014,11/28,21000,11,28,2014-11,2014-11-28
토마토(10kg),광주광역시,각화도매,2014,12/02,21000,12,02,2014-12,2014-12-02
토마토(10kg),광주광역시,각화도매,2014,12/03,21000,12,03,2014-12,2014-12-03
토마토(10kg),광주광역시,각화도매,2014,12/04,19000,12,04,2014-12,2014-12-04
토마토(10kg),광주광역시,각화도매,2014,12/05,19000,12,05,2014-12,2014-12-05
토마토(10kg),광주광역시,각화도매,2014,12/08,21000,12,08,2014-12,2014-12-08
토마토(10kg),광주광역시,각화도매,2014,12/09,21000,12,09,2014-12,2014-12-09
토마토(10kg),광주광역시,각화도매,2014,12/10,21000,12,10,2014-12,2014-12-10
토마토(10kg),광주광역시,각화도매,2014,12/11,21000,12,11,2014-12,2014-12-11
토마토(10kg),광주광역시,각화도매,2014,12/12,21000,12,12,2014-12,2014-12-12
토마토(10kg),광주광역시,각화도매,2014,12/15,21000,12,15,2014-12,2014-12-15
토마토(10kg),광주광역시,각화도매,2014,12/16,21000,12,16,2014-12,2014-12-16
토마토(10kg),광주광역시,각화도매,2014,12/17,20000,12,17,2014-12,2014-12-17
토마토(10kg),광주광역시,각화도매,2014,12/18,20000,12,18,2014-12,2014-12-18
토마토(10kg),광주광역시,각화도매,2014,12/19,20000,12,19,2014-12,2014-12-19
토마토(10kg),광주광역시,각화도매,2014,12/22,20000,12,22,2014-12,2014-12-22
토마토(10kg),광주광역시,각화도매,2014,12/23,20000,12,23,2014-12,2014-12-23
토마토(10kg),광주광역시,각화도매,2014,12/24,20000,12,24,2014-12,2014-12-24
토마토(10kg),광주광역시,각화도매,2014,12/26,20000,12,26,2014-12,2014-12-26
토마토(10kg),광주광역시,각화도매,2014,12/29,20000,12,29,2014-12,2014-12-29
토마토(10kg),광주광역시,각화도매,2014,12/30,20000,12,30,2014-12,2014-12-30
토마토(10kg),광주광역시,각화도매,2014,12/31,20000,12,31,2014-12,2014-12-31
토마토(10kg),광주광역시,각화도매,2015,01/02,20000,01,02,2015-01,2015-01-02
토마토(10kg),광주광역시,각화도매,2015,01/05,25000,01,05,2015-01,2015-01-05
토마토(10kg),광주광역시,각화도매,2015,01/06,25000,01,06,2015-01,2015-01-06
토마토(10kg),광주광역시,각화도매,2015,01/07,27000,01,07,2015-01,2015-01-07
토마토(10kg),광주광역시,각화도매,2015,01/08,29000,01,08,2015-01,2015-01-08
토마토(10kg),광주광역시,각화도매,2015,01/09,29000,01,09,2015-01,2015-01-09
토마토(10kg),광주광역시,각화도매,2015,01/12,29000,01,12,2015-01,2015-01-12
토마토(10kg),광주광역시,각화도매,2015,01/13,29000,01,13,2015-01,2015-01-13
토마토(10kg),광주광역시,각화도매,2015,01/14,29000,01,14,2015-01,2015-01-14
토마토(10kg),광주광역시,각화도매,2015,01/15,29000,01,15,2015-01,2015-01-15
토마토(10kg),광주광역시,각화도매,2015,01/16,29000,01,16,2015-01,2015-01-16
토마토(10kg),광주광역시,각화도매,2015,01/19,29000,01,19,2015-01,2015-01-19
토마토(10kg),광주광역시,각화도매,2015,01/20,29000,01,20,2015-01,2015-01-20
토마토(10kg),광주광역시,각화도매,2015,01/21,29000,01,21,2015-01,2015-01-21
토마토(10kg),광주광역시,각화도매,2015,01/22,29000,01,22,2015-01,2015-01-22
토마토(10kg),광주광역시,각화도매,2015,01/23,29000,01,23,2015-01,2015-01-23
토마토(10kg),광주광역시,각화도매,2015,01/26,29000,01,26,2015-01,2015-01-26
토마토(10kg),광주광역시,각화도매,2015,01/27,29000,01,27,2015-01,2015-01-27
토마토(10kg),광주광역시,각화도매,2015,01/28,29000,01,28,2015-01,2015-01-28
토마토(10kg),광주광역시,각화도매,2015,01/29,29000,01,29,2015-01,2015-01-29
토마토(10kg),광주광역시,각화도매,2015,01/30,29000,01,30,2015-01,2015-01-30
토마토(10kg),광주광역시,각화도매,2015,02/02,29000,02,02,2015-02,2015-02-02
토마토(10kg),광주광역시,각화도매,2015,02/03,29000,02,03,2015-02,2015-02-03
토마토(10kg),광주광역시,각화도매,2015,02/04,29000,02,04,2015-02,2015-02-04
토마토(10kg),광주광역시,각화도매,2015,02/05,29000,02,05,2015-02,2015-02-05
토마토(10kg),광주광역시,각화도매,2015,02/06,29000,02,06,2015-02,2015-02-06
