"품목명","품종명","시군구","마켓명","연도","날짜","가격"
"토마토","토마토(10kg)","대전","오정도매","2013","02/12","38,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/13","38,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/14","38,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/15","38,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/18","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/19","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/20","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/21","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/22","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/25","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/26","36,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/27","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","02/28","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/04","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/05","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/06","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/07","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/08","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/11","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/12","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/13","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/14","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/15","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/18","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/19","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/20","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/21","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/22","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/25","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/26","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/27","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/28","36,000"
"토마토","토마토(10kg)","대전","오정도매","2013","03/29","40,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/01","40,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/02","45,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/03","45,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/04","40,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/05","36,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/08","34,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/09","34,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/10","34,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/11","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/12","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/15","36,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/16","36,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/17","36,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/18","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/19","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/22","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/23","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/24","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/25","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/26","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/29","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","04/30","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/02","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/03","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/06","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/07","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/08","25,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/09","25,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/10","25,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/13","23,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/14","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/15","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/16","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/20","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/21","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/22","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/23","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/24","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/27","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/28","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/29","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/30","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","05/31","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/03","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/04","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/05","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/07","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/10","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/11","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/12","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/13","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/14","18,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/17","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/18","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/19","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/20","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/21","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/24","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/25","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/26","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/27","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","06/28","16,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/01","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/02","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/03","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/04","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/05","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/08","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/09","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/10","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/11","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/12","20,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/15","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/16","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/17","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/18","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/19","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/22","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/23","22,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/24","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/25","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/26","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/29","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/30","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","07/31","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/01","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/02","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/05","24,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/06","24,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/07","24,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/08","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/09","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/12","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/13","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/14","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/16","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/19","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/20","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/21","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/22","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/23","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/26","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/27","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/28","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/29","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","08/30","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/02","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/03","29,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/04","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/05","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/06","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/09","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/10","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/11","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/12","30,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/13","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/16","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/17","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/23","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/24","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/25","32,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/26","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/27","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","09/30","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/01","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/02","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/04","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/07","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/08","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/10","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/11","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/14","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/15","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/16","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/17","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/18","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/21","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/22","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/23","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/24","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/25","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/28","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/29","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/30","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","10/31","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/01","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/04","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/05","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/06","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/07","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/08","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/11","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/12","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/13","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/14","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/15","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/18","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/19","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/20","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/21","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/22","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/25","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/26","28,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/27","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/28","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","11/29","33,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/02","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/03","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/04","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/05","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/06","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/09","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/10","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/11","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/12","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/13","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/16","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/17","31,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/18","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/19","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/20","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/23","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/24","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/26","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/27","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/30","35,000"
"토마토","토마토(10kg)","대전","오정도매","2013","12/31","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/02","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/03","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/06","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/07","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/08","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/09","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/10","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/13","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/14","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/15","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/16","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/17","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/20","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/21","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/22","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/23","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/24","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/27","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/28","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","01/29","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/03","41,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/04","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/05","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/06","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/07","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/10","35,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/11","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/12","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/13","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/14","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/17","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/18","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/19","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/20","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/21","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/24","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/25","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/26","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/27","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","02/28","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/03","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/04","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/05","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/06","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/07","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/10","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/11","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/12","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/13","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/14","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/17","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/18","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/19","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/20","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/21","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/24","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/25","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/26","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/27","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/28","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","03/31","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/01","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/02","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/03","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/04","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/07","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/08","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/09","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/10","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/11","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/14","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/15","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/16","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/17","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/18","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/21","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/22","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/23","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/24","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/25","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/28","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/29","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","04/30","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/02","36,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/07","31,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/08","27,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/09","27,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/12","27,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/13","27,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/14","27,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/15","24,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/16","24,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/19","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/20","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/21","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/22","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/23","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/26","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/27","22,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/28","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/29","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","05/30","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/02","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/03","18,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/05","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/09","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/10","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/11","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/12","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/13","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/16","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/17","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/18","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/19","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/20","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/23","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/24","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/25","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/26","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/27","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","06/30","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/01","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/02","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/03","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/04","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/07","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/08","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/09","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/10","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/11","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/14","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/15","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/16","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/17","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/18","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/21","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/22","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/23","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/24","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/25","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/28","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/29","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/30","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","07/31","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/04","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/05","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/06","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/07","14,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/08","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/11","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/12","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/13","16,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/14","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/18","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/19","15,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/20","18,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/21","18,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/22","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/25","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/26","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/27","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/28","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","08/29","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/01","17,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/02","19,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/03","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/04","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/05","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/11","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/12","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/15","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/17","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/18","20,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/19","25,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/22","31,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/23","32,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/24","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/25","37,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/26","40,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/29","33,000"
"토마토","토마토(10kg)","대전","오정도매","2014","09/30","30,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/01","28,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/02","28,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/06","28,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/07","23,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/08","23,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/10","25,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/13","25,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/14","25,000"
"토마토","토마토(10kg)","대전","오정도매","2014","10/15","27,000"
