,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
18145,2016-04-24,10,2016,0.006611111111111114,0.4505555555555556,0.036283333333333334,0.01884444444444445,144.21666666666667,25.244498962693246,9.5,토마토(10kg),울산광역시,엄궁도매,28000.0
18160,2016-04-25,10,2016,0.011471565656565659,0.4757272727272728,0.026955836627140985,0.031838989898989915,93.87730127360564,25.424651898618546,11.9,토마토(10kg),울산광역시,엄궁도매,28000.0
18175,2016-04-26,10,2016,0.010725295710730495,0.5262829014785537,0.02979948622945932,0.0314601075977163,78.583115942029,27.89137287861382,11.0,토마토(10kg),울산광역시,엄궁도매,28000.0
18190,2016-04-27,10,2016,0.005913888888888893,0.3392063492063491,0.04122976190476192,0.014056349206349213,22.653138528138534,20.26120156060103,0.0,토마토(10kg),울산광역시,엄궁도매,28000.0
18205,2016-04-28,10,2016,0.0042741341991342,0.4164466089466089,0.03891510540184455,0.016715596022335154,35.57469696969697,23.07747226552488,1.4,토마토(10kg),울산광역시,엄궁도매,28000.0
18220,2016-04-29,10,2016,0.008464268461007594,0.5238567350523873,0.03276870098500534,0.02727665317774014,42.63173818934688,27.014744934531606,11.7,토마토(10kg),울산광역시,엄궁도매,26000.0
18235,2016-04-30,10,2016,0.00748888888888889,0.4733333333333334,0.0463718954248366,0.02372500000000001,61.044444444444466,36.38895443535207,12.2,토마토(10kg),울산광역시,엄궁도매,25333.33333333333
18250,2016-05-01,10,2016,0.012161111111111116,0.4736111111111111,0.0578792270531401,0.020702380952380958,53.276949620427885,32.69238095969612,12.4,토마토(10kg),울산광역시,엄궁도매,24666.66666666667
18265,2016-05-02,10,2016,0.007420000000000001,0.4190858585858586,0.033925808080808105,0.020383131313131318,43.41451784930045,25.296799923103155,9.3,토마토(10kg),울산광역시,엄궁도매,24000.0
18280,2016-05-03,10,2016,0.007413167388167389,0.37400432900432906,0.04176554834054835,0.011162962962962965,29.58033596837945,15.568930657591613,3.7,토마토(10kg),울산광역시,엄궁도매,24000.0
18295,2016-05-04,10,2016,0.005237005772005774,0.3139733044733045,0.051636300979722036,0.010879927849927857,52.7915668067842,16.59676111237989,12.7,토마토(10kg),울산광역시,엄궁도매,21000.0
18310,2016-05-05,10,2016,0.007958454106280195,0.3930555555555556,0.045516666666666684,0.02184722222222223,39.310507246376815,17.363562743435153,9.4,토마토(10kg),울산광역시,엄궁도매,21000.0
18325,2016-05-06,10,2016,0.011438888888888893,0.4297222222222222,0.03933055555555557,0.01886944444444445,34.58478260869565,19.953133409040177,1.6,토마토(10kg),울산광역시,엄궁도매,21000.0
18340,2016-05-07,10,2016,0.008377485380116961,0.4748245614035088,0.04081359649122808,0.021509649122807024,150.67485380116963,29.274101714065882,9.8,토마토(10kg),울산광역시,엄궁도매,21000.0
18355,2016-05-08,10,2016,0.009472222222222222,0.3958333333333333,0.043702777777777785,0.017492222222222232,138.25595238095238,29.00079318238695,8.0,토마토(10kg),울산광역시,엄궁도매,21000.0
18370,2016-05-09,10,2016,0.016742698412698414,0.4726587301587302,0.028053253968253974,0.03224500000000001,77.61204603580562,25.060960276443662,1.7,토마토(10kg),울산광역시,엄궁도매,21000.0
18385,2016-05-10,10,2016,0.008211549707602342,0.4585789473684211,0.03297970760233919,0.02259432748538013,37.43821637426901,22.323605203980627,0.0,토마토(10kg),울산광역시,엄궁도매,20000.0
18400,2016-05-11,10,2016,0.008292676767676768,0.4155639730639731,0.042515319865319874,0.02078173400673401,26.99377104377105,22.674856855507322,7.9,토마토(10kg),울산광역시,엄궁도매,20000.0
18415,2016-05-12,10,2016,0.008604064558629778,0.4808181818181818,0.03369739057239058,0.0260988888888889,42.983618796662284,24.054665946697988,12.9,토마토(10kg),울산광역시,엄궁도매,20000.0
18430,2016-05-13,10,2016,0.008066984126984129,0.3908492063492064,0.03724669312169314,0.021999682539682548,37.05846088435374,20.10291984600855,6.0,토마토(10kg),울산광역시,엄궁도매,20000.0
18445,2016-05-14,10,2016,0.006266666666666668,0.3455555555555556,0.03433333333333334,0.016197222222222227,28.380952380952376,21.774628620982913,12.0,토마토(10kg),울산광역시,엄궁도매,20000.0
18460,2016-05-15,10,2016,0.00874166666666667,0.3586111111111112,0.026897222222222232,0.014913888888888891,32.69681677018633,25.932135726742864,7.0,토마토(10kg),울산광역시,엄궁도매,20000.0
18475,2016-05-16,10,2016,0.005428413424866515,0.3852516006749416,0.032312736056214326,0.01981005362549985,32.04482976765586,19.105927983849057,6.7,토마토(10kg),울산광역시,엄궁도매,20000.0
18490,2016-05-17,10,2016,0.0090741452991453,0.4432478632478632,0.03741123931623932,0.032052564102564116,42.60928515928515,20.51766157122881,13.2,토마토(10kg),울산광역시,엄궁도매,17000.0
18505,2016-05-18,10,2016,0.014094384009075088,0.5837857184767941,0.03374323918771287,0.044250944278198284,65.03618421052633,27.34919053128657,13.1,토마토(10kg),울산광역시,엄궁도매,17000.0
18520,2016-05-19,10,2016,0.016958737373737383,0.4881212121212121,0.028952801932367163,0.0446799494949495,57.1766320635886,24.382713568605357,11.3,토마토(10kg),울산광역시,엄궁도매,17000.0
18535,2016-05-20,10,2016,0.01199848484848485,0.4839646464646464,0.038173135198135213,0.031104797979797982,51.600230566534904,23.819514659603186,12.9,토마토(10kg),울산광역시,엄궁도매,17000.0
18550,2016-05-21,10,2016,0.006829239766081874,0.5140476190476191,0.04161944444444445,0.02169351851851853,46.351690821256035,23.239246370649447,12.4,토마토(10kg),울산광역시,엄궁도매,17000.0
18565,2016-05-22,10,2016,0.005684523809523811,0.4283479532163744,0.047225,0.018290811965811973,43.40785024154589,27.104087245736398,12.6,토마토(10kg),울산광역시,엄궁도매,17000.0
18580,2016-05-23,10,2016,0.013667763157894737,0.5613247863247863,0.03592719298245615,0.031175730994152055,58.87142857142857,28.507880683993854,12.2,토마토(10kg),울산광역시,엄궁도매,17000.0
18595,2016-05-24,10,2016,0.006751190476190478,0.4198027994549734,0.030260000000000013,0.02388111111111112,34.34250768555116,22.729483897139225,0.2,토마토(10kg),울산광역시,엄궁도매,17000.0
18610,2016-05-25,10,2016,0.00812259686483289,0.6321248196248195,0.05055631313131313,0.029328968253968257,54.37989993098689,33.25624683831591,11.7,토마토(10kg),울산광역시,엄궁도매,17000.0
18625,2016-05-26,10,2016,0.01001542207792208,0.6768567251461988,0.04747469557732716,0.0372914673046252,87.14420289855072,44.10594396295847,8.9,토마토(10kg),울산광역시,엄궁도매,16000.0
18640,2016-05-27,10,2016,0.007776155969634231,0.5371048999309871,0.05633310904071773,0.023612750172532792,78.64414643327687,39.810137701690756,9.4,토마토(10kg),울산광역시,엄궁도매,16000.0
18655,2016-05-28,10,2016,0.007360101010101013,0.5769444444444445,0.046636111111111114,0.03036309523809525,72.69444444444444,39.10750750943181,5.4,토마토(10kg),울산광역시,엄궁도매,16000.0
18670,2016-05-29,10,2016,0.008529084967320263,0.4955555555555554,0.040057843137254905,0.026747023809523825,51.84722222222222,34.34571692244572,3.6,토마토(10kg),울산광역시,엄궁도매,16000.0
18685,2016-05-30,10,2016,0.011445071313549576,0.5908471359558316,0.0520776397515528,0.028299741200828173,65.49504830917876,36.64955271389729,13.0,토마토(10kg),울산광역시,엄궁도매,16000.0
18700,2016-05-31,10,2016,0.009340628019323671,0.5406014492753622,0.058670678210678215,0.030657367149758467,76.52857183878923,37.864312104846334,9.1,토마토(10kg),울산광역시,엄궁도매,16000.0
18715,2016-06-01,10,2016,0.005789682539682543,0.2914393939393939,0.04969375901875904,0.015136562833301968,34.87603519668737,21.316194802521697,11.1,토마토(10kg),울산광역시,엄궁도매,16000.0
18730,2016-06-02,10,2016,0.006422438672438674,0.3152777777777777,0.03542404761904762,0.019482611832611844,26.547474747474737,17.341412868443697,13.4,토마토(10kg),울산광역시,엄궁도매,16000.0
18745,2016-06-03,10,2016,0.009557323232323237,0.4455555555555557,0.04451919191919192,0.03108459595959596,44.57808972073679,22.21687373250176,12.3,토마토(10kg),울산광역시,엄궁도매,16000.0
18760,2016-06-04,10,2016,0.008013888888888892,0.40166666666666667,0.03346111111111113,0.02630000000000001,39.025,22.83684527893345,0.0,토마토(10kg),울산광역시,엄궁도매,16000.0
18775,2016-06-05,10,2016,0.005580555555555558,0.2808333333333333,0.05307777777777778,0.009519444444444448,20.760265700483085,17.666125052891218,6.4,토마토(10kg),울산광역시,엄궁도매,16000.0
18790,2016-06-06,10,2016,0.005205555555555558,0.3327777777777778,0.04225000000000001,0.013013888888888898,28.163647342995173,20.24588552835837,0.0,토마토(10kg),울산광역시,엄궁도매,16000.0
18805,2016-06-07,10,2016,0.010359893048128344,0.430320468108192,0.0256579139814434,0.023574308300395263,41.59077863029269,25.098307483560518,5.1,토마토(10kg),울산광역시,엄궁도매,16000.0
