,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
2236,2013-05-30,1,2013,0.00798955696202532,0.5744725738396622,0.032069092827004216,0.030248628691983137,79.04957805907172,33.469147552837825,10.4,토마토(10kg),경기도,가락도매,20000.0
2251,2013-05-31,1,2013,0.007251318565400846,0.5127109704641349,0.033638713080168775,0.041920569620253166,67.02742616033758,29.92922868845243,10.98,토마토(10kg),경기도,가락도매,18000.0
2266,2013-06-01,1,2013,0.007266877637130808,0.5320675105485233,0.028881856540084388,0.038800052742616026,79.57172995780591,25.65907194755796,7.18,토마토(10kg),경기도,가락도매,17666.666666666668
2281,2013-06-02,1,2013,0.0058732594936708885,0.4973101265822784,0.03807647679324893,0.02777964135021097,61.75580168776371,21.251514075550926,12.36,토마토(10kg),경기도,가락도매,17333.333333333332
2296,2013-06-03,1,2013,0.005221466244725741,0.4838080168776373,0.032668776371308016,0.027633122362869213,66.12236286919828,21.054692935812067,10.58,토마토(10kg),경기도,가락도매,17000.0
2311,2013-06-04,1,2013,0.004285706751054854,0.4443565400843881,0.033467299578059065,0.034119778481012684,51.82700421940928,22.834556946370586,9.28,토마토(10kg),경기도,가락도매,18000.0
2326,2013-06-05,1,2013,0.004725527426160339,0.47842827004219396,0.037598628691983126,0.0367257911392405,57.395569620253184,22.98520842148537,9.82,토마토(10kg),경기도,가락도매,18000.0
2341,2013-06-06,1,2013,0.005756276371308018,0.4433544303797469,0.031196202531645567,0.03045416666666668,50.686708860759495,23.493068388436946,7.960000000000001,토마토(10kg),경기도,가락도매,17500.0
2356,2013-06-07,1,2013,0.005159862869198315,0.42784810126582296,0.03127320675105485,0.03042093881856542,47.034282700421976,25.816201631883363,11.1,토마토(10kg),경기도,가락도매,17000.0
2371,2013-06-08,1,2013,0.005085864978902959,0.4719409282700422,0.04119303797468355,0.03287900843881859,61.82647679324895,29.683299156161823,7.1400000000000015,토마토(10kg),경기도,가락도매,17666.666666666668
2386,2013-06-09,1,2013,0.003551582278481013,0.41260548523206775,0.04417668776371311,0.022784177215189882,48.46729957805906,32.21206642916236,12.419999999999998,토마토(10kg),경기도,가락도매,18333.33333333333
2401,2013-06-10,1,2013,0.003219462025316457,0.35300632911392393,0.04266139240506329,0.02342484177215191,39.270569620253184,23.950402504566625,12.36,토마토(10kg),경기도,가락도매,19000.0
2416,2013-06-11,1,2013,0.0029584915611814352,0.3353375527426161,0.03361972573839664,0.019875052742616046,31.705696202531648,16.9514782634617,0.5,토마토(10kg),경기도,가락도매,18000.0
2431,2013-06-12,1,2013,0.0034644514767932497,0.36640295358649777,0.02352637130801688,0.02165759493670887,20.63660337552743,17.57086315084553,0.18,토마토(10kg),경기도,가락도매,16000.0
2446,2013-06-13,1,2013,0.004889873417721521,0.4794831223628692,0.030333860759493687,0.028683597046413517,59.43037974683544,24.08327270632441,5.92,토마토(10kg),경기도,가락도매,14000.0
2461,2013-06-14,1,2013,0.0058450421940928286,0.5387658227848099,0.038237869198312235,0.03145332278481013,69.61075949367088,22.658055212078363,7.919999999999999,토마토(10kg),경기도,가락도매,12000.0
2476,2013-06-15,1,2013,0.004837447257383969,0.43866033755274253,0.034210970464135015,0.02384119198312238,43.209388185654,20.001373326761442,9.32,토마토(10kg),경기도,가락도매,11666.666666666664
2491,2013-06-16,1,2013,0.0036441983122362867,0.35986286919831223,0.028763713080168774,0.01756909282700423,32.33913502109706,22.909272638814002,8.6,토마토(10kg),경기도,가락도매,11333.333333333336
2506,2013-06-17,1,2013,0.003910970464135023,0.3343354430379747,0.02026951476793249,0.022744672995780597,32.22415611814345,27.376970868925298,1.48,토마토(10kg),경기도,가락도매,11000.0
2521,2013-06-18,1,2013,0.0029635021097046423,0.4702531645569619,0.007257383966244729,0.027451529535864997,29.08913502109705,29.232009333751947,0.0,토마토(10kg),경기도,가락도매,10000.0
2536,2013-06-19,1,2013,0.003770042194092829,0.4530063291139241,0.023036392405063288,0.02588138185654009,41.8918776371308,28.605758180427085,5.92,토마토(10kg),경기도,가락도매,11000.0
2551,2013-06-20,1,2013,0.004600896624472575,0.4949894514767931,0.02946308016877638,0.031308227848101285,51.5986286919831,29.027777183919678,6.98,토마토(10kg),경기도,가락도매,12000.0
2566,2013-06-21,1,2013,0.0052571729957805935,0.521677215189873,0.033220464135021104,0.035018301687763716,58.17352320675105,27.329812775881077,4.7,토마토(10kg),경기도,가락도매,10000.0
2581,2013-06-22,1,2013,0.0051214662447257395,0.5184599156118144,0.0389324894514768,0.025248734177215192,66.07542194092828,26.843131199786967,5.7,토마토(10kg),경기도,가락도매,10666.666666666666
2596,2013-06-23,1,2013,0.004914767932489452,0.4822784810126584,0.03833544303797469,0.0174196729957806,47.95358649789031,25.21561164987245,4.0600000000000005,토마토(10kg),경기도,가락도매,11333.333333333336
2611,2013-06-24,1,2013,0.004118987341772153,0.4934071729957805,0.03703059071729958,0.02340627637130802,53.03428270042193,30.33855221096401,8.4,토마토(10kg),경기도,가락도매,12000.0
2626,2013-06-25,1,2013,0.0049831751054852345,0.5011603375527426,0.03549419831223629,0.029256803797468364,54.69198312236287,28.443371598285033,5.08,토마토(10kg),경기도,가락도매,15000.0
2641,2013-06-26,1,2013,0.0044701476793248965,0.440981012658228,0.03284388185654008,0.024787658227848102,43.33913502109706,22.54624050312605,9.44,토마토(10kg),경기도,가락도매,18000.0
2656,2013-06-27,1,2013,0.0042111814345991575,0.4455696202531646,0.03643934599156117,0.022159388185654008,44.885021097046405,18.559783951130136,9.239999999999998,토마토(10kg),경기도,가락도매,18000.0
