,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
5954,2014-02-01,14,2014,0.007961029411764707,0.7971479500891266,0.02550301659125189,0.02599460784313726,56.404411764705884,22.287017052681037,3.3384615384615377,토마토(10kg),전라남도,각화도매,34000.0
5969,2014-02-02,14,2014,0.004594362745098041,0.6149509803921569,0.029105392156862763,0.014902877237851669,39.51483680428692,24.5405841117892,3.6384615384615375,토마토(10kg),전라남도,각화도매,34000.0
5984,2014-02-03,14,2014,0.004478996163682865,0.5069266837169651,0.027537791598852997,0.010724351894908163,39.27765829652019,28.695370838065,5.830769230769231,토마토(10kg),전라남도,각화도매,34000.0
5999,2014-02-04,14,2014,0.0041853599937998935,0.35508312020460353,0.03060198209718672,0.006202611518915869,23.547332813618354,37.23809905157342,9.223076923076924,토마토(10kg),전라남도,각화도매,34000.0
6014,2014-02-05,14,2014,0.007320763305322131,0.5645780051150895,0.020172704779852453,0.016703189258658012,26.878775423212762,29.900860627854467,1.8846153846153844,토마토(10kg),전라남도,각화도매,34000.0
6029,2014-02-06,14,2014,0.005313210429099178,0.4527102870133562,0.01915004262574596,0.016600664251207736,23.79225904702079,23.492542625133485,1.8461538461538465,토마토(10kg),전라남도,각화도매,34000.0
6044,2014-02-07,14,2014,0.0037148200757575775,0.3639928698752229,0.023437522281639936,0.011937566844919787,18.20547224159756,25.1336595387591,0.1153846153846154,토마토(10kg),전라남도,각화도매,34000.0
6059,2014-02-08,14,2014,0.003472135416666668,0.3649509803921568,0.027036764705882368,0.008380637254901964,12.303175618073316,32.38522966581819,0.04615384615384616,토마토(10kg),전라남도,각화도매,34000.0
6074,2014-02-09,14,2014,0.003747395833333335,0.3997549019607844,0.02975000000000002,0.007683823529411767,20.575980392156865,31.093288075775252,3.7692307692307687,토마토(10kg),전라남도,각화도매,34000.0
6089,2014-02-10,14,2014,0.004128550530884292,0.4193259319538093,0.02737368247694336,0.009534208129892278,23.745582422692397,31.287456867240923,1.5923076923076924,토마토(10kg),전라남도,각화도매,34000.0
6104,2014-02-11,14,2014,0.0035878151260504217,0.37237394957983205,0.02966860273521175,0.009111274509803927,18.433823529411768,22.18190668018398,8.6,토마토(10kg),전라남도,각화도매,34000.0
6119,2014-02-12,14,2014,0.0033844355133357705,0.3469370356838388,0.029246392035074918,0.0096673928266959,16.46157593472171,18.22198192319339,6.8230769230769255,토마토(10kg),전라남도,각화도매,34000.0
6134,2014-02-13,14,2014,0.003439438761011652,0.3874356923269967,0.02492186663861857,0.012161927597125814,18.178852370987922,19.933405724898087,4.623076923076924,토마토(10kg),전라남도,각화도매,34000.0
6149,2014-02-14,14,2014,0.003319895566922423,0.3768222506393862,0.031540494458653034,0.00947401960784314,17.972392217756664,29.795514776652396,8.0,토마토(10kg),전라남도,각화도매,34000.0
6164,2014-02-15,14,2014,0.005525,0.5019607843137256,0.0251936274509804,0.01824436274509805,27.58662714097497,30.262980878075552,10.115384615384617,토마토(10kg),전라남도,각화도매,34000.0
6179,2014-02-16,14,2014,0.00714856138107417,0.6689791133844842,0.025266591251885382,0.02330250426257461,39.03484654731458,26.816219167431765,6.0769230769230775,토마토(10kg),전라남도,각화도매,34000.0
6194,2014-02-17,14,2014,0.005815381112919479,0.5564775910364146,0.02497380315762669,0.021300456289235072,36.28511780206153,18.99466587914599,0.0,토마토(10kg),전라남도,각화도매,34000.0
6209,2014-02-18,14,2014,0.0039203584760650004,0.4298099884716733,0.032793718434343436,0.010129474088713224,21.88525435162663,21.25956062304205,2.376923076923077,토마토(10kg),전라남도,각화도매,34000.0
6224,2014-02-19,14,2014,0.004672559676044332,0.4156578573458369,0.029475583673591488,0.013517306052855928,25.18931643803767,36.972827645605996,8.169230769230769,토마토(10kg),전라남도,각화도매,34000.0
6239,2014-02-20,14,2014,0.006052056277056278,0.5668258212375861,0.02848354341736695,0.01733623631270691,45.51792080468551,34.34027037676496,8.569230769230769,토마토(10kg),전라남도,각화도매,34000.0
6254,2014-02-21,14,2014,0.008174804631997728,0.6196717817561808,0.034734583688547885,0.018288711281614103,50.43712702472292,20.341237083208323,10.153846153846152,토마토(10kg),전라남도,각화도매,34000.0
6269,2014-02-22,14,2014,0.0089487958226769,0.7063086104006822,0.0335031512605042,0.023573923699914755,60.10763000852514,26.088932866143132,9.861538461538462,토마토(10kg),전라남도,각화도매,36000.0
6284,2014-02-23,14,2014,0.01114138655462185,0.8492997198879552,0.03618021155830755,0.0264497549019608,82.1090029761905,41.12788866744633,9.338461538461539,토마토(10kg),전라남도,각화도매,38000.0
6299,2014-02-24,14,2014,0.01213383626177744,0.9585306850012733,0.035147950089126564,0.030896859461487958,104.91969696969696,33.539531596251265,9.2,토마토(10kg),전라남도,각화도매,40000.0
6314,2014-02-25,14,2014,0.012367426478040294,0.9377429369437044,0.03186895146626605,0.0354778978055193,122.42809543397776,30.715877543064718,5.8461538461538485,토마토(10kg),전라남도,각화도매,40000.0
6329,2014-02-26,14,2014,0.008477685421994889,0.7324716843259044,0.030158263305322137,0.02597229022043601,87.47615555173475,35.892142129924494,0.015384615384615384,토마토(10kg),전라남도,각화도매,40000.0
6344,2014-02-27,14,2014,0.005717870843989772,0.5410571184995737,0.03411839300937768,0.01715310102301791,50.30294726586288,40.44747690367008,8.6,토마토(10kg),전라남도,각화도매,40000.0
6359,2014-02-28,14,2014,0.00956451406649617,0.6563045508058295,0.030131190882149977,0.024960920787752455,82.2738431757142,35.72928268138588,0.3538461538461538,토마토(10kg),전라남도,각화도매,40000.0
6374,2014-03-01,14,2014,0.004946078431372549,0.5473039215686275,0.023544117647058837,0.017505497198879554,42.70588235294117,28.926879746357823,0.0,토마토(10kg),전라남도,각화도매,40000.0
6389,2014-03-02,14,2014,0.004287990196078433,0.39256180733162827,0.0328529411764706,0.01070539215686275,30.65686274509804,25.174213904999355,9.561538461538461,토마토(10kg),전라남도,각화도매,40000.0
6404,2014-03-03,14,2014,0.00597450980392157,0.4355392156862745,0.0297279411764706,0.016376388888888895,34.79166666666667,26.094036484117346,10.338461538461539,토마토(10kg),전라남도,각화도매,40000.0
6419,2014-03-04,14,2014,0.005749643493761143,0.4540775401069518,0.025277183600713026,0.017870062229437232,27.382566069906225,27.49947083219091,0.6999999999999998,토마토(10kg),전라남도,각화도매,40000.0
6434,2014-03-05,14,2014,0.004240566147407582,0.3961123382159188,0.0369483121311766,0.008758857436255138,37.66469038208168,21.790081769372925,10.369230769230768,토마토(10kg),전라남도,각화도매,40000.0
6449,2014-03-06,14,2014,0.005379793458885533,0.43574750058126016,0.03452266914671009,0.01028723552662172,30.735371619003335,21.718958855023565,8.746153846153849,토마토(10kg),전라남도,각화도매,40000.0
6464,2014-03-07,14,2014,0.003796011586452764,0.3739527629233511,0.03520655080213905,0.00890401069518717,26.722593582887697,20.83363443741568,9.623076923076924,토마토(10kg),전라남도,각화도매,35000.0
6479,2014-03-08,14,2014,0.005649509803921572,0.4625,0.033431372549019615,0.013829656862745105,35.95588235294117,23.279401938237253,6.2846153846153845,토마토(10kg),전라남도,각화도매,35000.0
6494,2014-03-09,14,2014,0.005398039215686275,0.4855392156862745,0.03771078431372549,0.011117156862745102,42.58101696055997,28.46671617118632,7.1923076923076925,토마토(10kg),전라남도,각화도매,35000.0
6509,2014-03-10,14,2014,0.004096447531581803,0.4197847399829497,0.032438475548322104,0.011255737037898169,25.8503033624517,24.61820719445393,10.892307692307694,토마토(10kg),전라남도,각화도매,35000.0
6524,2014-03-11,14,2014,0.004874064171122995,0.5284982174688055,0.024125859434682973,0.02129955436720144,26.26893939393939,33.445086713408486,10.4,토마토(10kg),전라남도,각화도매,35000.0
6539,2014-03-12,14,2014,0.00511026854219949,0.8571653878942881,0.011156415174765559,0.03429754049445867,29.57476555839727,45.145115208561386,0.007692307692307694,토마토(10kg),전라남도,각화도매,35000.0
6554,2014-03-13,14,2014,0.0038770919830382776,0.5820563600934444,0.02934821082583232,0.014729132621428024,17.30177025043427,37.714912464226884,0.061538461538461535,토마토(10kg),전라남도,각화도매,35000.0
6569,2014-03-14,14,2014,0.0033678581480439075,0.49977366544704,0.03472804672108079,0.014314166432123094,34.994347499765446,27.661789633294873,6.876923076923077,토마토(10kg),전라남도,각화도매,35000.0
6584,2014-03-15,14,2014,0.005538970588235295,0.582843137254902,0.04192401960784314,0.016741666666666672,60.15931372549021,24.915781045913587,10.438461538461537,토마토(10kg),전라남도,각화도매,35000.0
6599,2014-03-16,14,2014,0.005047058823529414,0.6068627450980393,0.045487745098039226,0.01756715686274511,66.31617647058822,28.006086795833074,10.315384615384616,토마토(10kg),전라남도,각화도매,35000.0
