,일시,도_num,연도,SO2,CO,O3,NO2,PM10,PM25,합계 일조시간(hr),품종명,도,마켓명,가격
5632,2014-01-11,7,2014,0.009070833333333335,0.9349999999999998,0.006983333333333333,0.03135000000000001,60.98333333333333,18.676172970311246,3.7,토마토(10kg),대전광역시,오정도매,41000.0
5647,2014-01-12,7,2014,0.010487500000000002,0.83125,0.01671250000000001,0.023995833333333345,73.2125,21.76005011006152,2.1,토마토(10kg),대전광역시,오정도매,41000.0
5662,2014-01-13,7,2014,0.005037500000000002,0.4933333333333335,0.012620833333333336,0.025316666666666675,28.70416666666667,27.544422639647546,9.0,토마토(10kg),대전광역시,오정도매,41000.0
5677,2014-01-14,7,2014,0.008119318181818184,0.7925000000000001,0.0074147727272727264,0.034791287878787894,47.72234848484849,33.04139702561911,8.9,토마토(10kg),대전광역시,오정도매,41000.0
5692,2014-01-15,7,2014,0.009295833333333338,1.02375,0.009366666666666666,0.035066666666666683,65.78333333333333,34.78779965895809,8.8,토마토(10kg),대전광역시,오정도매,41000.0
5707,2014-01-16,7,2014,0.0105625,1.2545833333333334,0.0046583333333333355,0.04083333333333335,89.34583333333332,51.39783612386224,1.6,토마토(10kg),대전광역시,오정도매,41000.0
5722,2014-01-17,7,2014,0.01289583333333334,1.3804166666666666,0.0066875000000000025,0.04404166666666668,113.80416666666665,44.38182716474781,5.9,토마토(10kg),대전광역시,오정도매,41000.0
5737,2014-01-18,7,2014,0.00951666666666667,0.7979166666666665,0.014879166666666669,0.027008333333333343,66.26666666666668,50.17313139832863,5.9,토마토(10kg),대전광역시,오정도매,41000.0
5752,2014-01-19,7,2014,0.006583333333333335,0.6254166666666666,0.012233333333333336,0.02470000000000001,40.15,43.68886518075281,8.9,토마토(10kg),대전광역시,오정도매,41000.0
5767,2014-01-20,7,2014,0.006573484848484849,0.7037500000000001,0.014564772727272728,0.024168560606060617,65.37045454545454,42.5601170436056,1.6,토마토(10kg),대전광역시,오정도매,41000.0
5782,2014-01-21,7,2014,0.009020833333333336,0.5954166666666667,0.018562500000000013,0.01763750000000001,63.17500000000001,40.25792837636008,3.7,토마토(10kg),대전광역시,오정도매,41000.0
5797,2014-01-22,7,2014,0.008300000000000005,0.7362500000000001,0.014195833333333338,0.02636250000000001,62.15833333333333,29.741127539229847,8.8,토마토(10kg),대전광역시,오정도매,41000.0
5812,2014-01-23,7,2014,0.008587500000000003,0.97125,0.005191666666666667,0.038654166666666684,54.34583333333334,22.260148494435416,9.1,토마토(10kg),대전광역시,오정도매,41000.0
5827,2014-01-24,7,2014,0.008850000000000005,1.0283333333333329,0.006245833333333334,0.04083333333333335,52.26666666666666,19.870218099837942,2.2,토마토(10kg),대전광역시,오정도매,41000.0
5842,2014-01-25,7,2014,0.006545833333333334,0.8704166666666667,0.011554166666666671,0.031075000000000005,43.3625,23.081062469219088,0.0,토마토(10kg),대전광역시,오정도매,41000.0
5857,2014-01-26,7,2014,0.004570833333333336,0.4191666666666666,0.019879166666666673,0.01808750000000001,31.47083333333333,28.706286032340635,9.4,토마토(10kg),대전광역시,오정도매,41000.0
5872,2014-01-27,7,2014,0.004995833333333336,0.7237500000000001,0.008275000000000001,0.03083333333333333,38.533333333333346,29.59403302400576,9.5,토마토(10kg),대전광역시,오정도매,41000.0
5887,2014-01-28,7,2014,0.006508333333333336,0.6820833333333333,0.010733333333333334,0.030900000000000018,33.45,24.209899745287657,7.6,토마토(10kg),대전광역시,오정도매,41000.0
5902,2014-01-29,7,2014,0.0075958333333333355,0.9983333333333334,0.003425000000000001,0.042120833333333337,51.10416666666666,20.971423874836372,6.5,토마토(10kg),대전광역시,오정도매,41000.0
5917,2014-01-30,7,2014,0.007095833333333338,0.9212500000000002,0.009787500000000005,0.03274166666666668,56.24166666666667,22.985396595509407,0.0,토마토(10kg),대전광역시,오정도매,41000.0
5932,2014-01-31,7,2014,0.004820833333333335,0.6941666666666667,0.008191666666666667,0.025791666666666675,43.37916666666666,23.572745175207015,9.2,토마토(10kg),대전광역시,오정도매,41000.0
5947,2014-02-01,7,2014,0.0072583333333333345,0.90125,0.0044750000000000015,0.034891666666666675,48.2625,22.28701705268103,3.0,토마토(10kg),대전광역시,오정도매,41000.0
5962,2014-02-02,7,2014,0.0029375000000000017,0.7091666666666666,0.01816250000000001,0.019020833333333344,34.5625,24.5405841117892,0.2,토마토(10kg),대전광역시,오정도매,41000.0
5977,2014-02-03,7,2014,0.0035333333333333354,0.4120833333333335,0.021591666666666683,0.014275000000000006,48.55416666666666,28.695370838065,3.2,토마토(10kg),대전광역시,오정도매,41000.0
5992,2014-02-04,7,2014,0.004125000000000002,0.3383333333333333,0.02195000000000001,0.014079166666666676,31.375,37.23809905157343,9.6,토마토(10kg),대전광역시,오정도매,35000.0
6007,2014-02-05,7,2014,0.00629166666666667,0.4770833333333333,0.010266666666666669,0.02680416666666668,40.04583333333333,29.90086062785448,5.2,토마토(10kg),대전광역시,오정도매,35000.0
6022,2014-02-06,7,2014,0.006612500000000002,0.6416666666666667,0.005733333333333335,0.03419583333333335,45.02916666666666,23.492542625133492,4.6,토마토(10kg),대전광역시,오정도매,35000.0
6037,2014-02-07,7,2014,0.006241666666666668,0.5908333333333333,0.011954166666666668,0.02580000000000001,26.73333333333333,25.133659538759094,2.9,토마토(10kg),대전광역시,오정도매,35000.0
6052,2014-02-08,7,2014,0.002187500000000001,0.3025,0.02122916666666668,0.01422083333333334,8.65,32.38522966581819,0.0,토마토(10kg),대전광역시,오정도매,35000.0
6067,2014-02-09,7,2014,0.003595833333333335,0.3583333333333333,0.022925000000000008,0.013000000000000005,20.291666666666668,31.093288075775238,0.3,토마토(10kg),대전광역시,오정도매,35000.0
6082,2014-02-10,7,2014,0.0034280303030303047,0.42829545454545465,0.017929166666666673,0.01878484848484849,30.663636363636364,31.28745686724093,2.2,토마토(10kg),대전광역시,오정도매,35000.0
6097,2014-02-11,7,2014,0.0025750000000000018,0.3004166666666667,0.024145833333333342,0.014954166666666675,16.129166666666666,22.181906680183978,9.8,토마토(10kg),대전광역시,오정도매,40000.0
6112,2014-02-12,7,2014,0.003391666666666668,0.3845833333333333,0.018541666666666668,0.020970833333333338,19.8375,18.22198192319339,8.0,토마토(10kg),대전광역시,오정도매,40000.0
6127,2014-02-13,7,2014,0.004008333333333335,0.5070833333333334,0.014004166666666672,0.02325833333333334,24.766666666666666,19.933405724898087,4.3,토마토(10kg),대전광역시,오정도매,40000.0
6142,2014-02-14,7,2014,0.0029083333333333353,0.3825,0.021954166666666674,0.01990833333333334,17.84166666666666,29.795514776652407,5.8,토마토(10kg),대전광역시,오정도매,40000.0
6157,2014-02-15,7,2014,0.004766666666666669,0.5720833333333334,0.012025000000000004,0.029562500000000012,35.74583333333332,30.262980878075552,9.9,토마토(10kg),대전광역시,오정도매,40000.0
